loss,mass,count,frequency
C7H6O5,170.02152329199998,1,2.6090586516384887E-5
CHClS,79.948748712,1,2.6090586516384887E-5
C4HO2PS,143.94348690200002,1,2.6090586516384887E-5
CHNO,43.005813652,115,0.012168640498423597
C6H3Cl,109.992327776,9,2.34815278647464E-4
C12H18,162.140850576,1,2.6090586516384887E-5
C2H8N2O,76.063662876,1,2.6090586516384887E-5
C5H3FN4O,154.029088936,1,2.6090586516384887E-5
C10H19NO,169.146664228,1,2.6090586516384887E-5
C8H10OS,154.04523594,1,2.6090586516384887E-5
C4H2O2S,113.977550304,2,5.2181173032769774E-5
C5H5FN2,112.04367638,1,2.6090586516384887E-5
C2H3PS2,121.941378726,1,2.6090586516384887E-5
C10H10N2O,174.07931294,1,2.6090586516384887E-5
C10HClS,187.948748712,1,2.6090586516384887E-5
CH3FO,50.016792936,1,2.6090586516384887E-5
C3H7,43.054775224,8,2.087246921310791E-4
O2,31.98982924,1,2.6090586516384887E-5
C6H7N2,107.06092322399999,1,2.6090586516384887E-5
C11H13NO2,191.094628656,1,2.6090586516384887E-5
C2H3O3P,105.98198058599999,1,2.6090586516384887E-5
C3H2O2,70.005479304,24,6.261740763932373E-4
C13H15ClO,222.08114278,1,2.6090586516384887E-5
C12H26O3,218.18819469199997,1,2.6090586516384887E-5
C10H9FO,164.063743128,2,5.2181173032769774E-5
C6H15NO3,149.10519333999997,1,2.6090586516384887E-5
C4H2,50.015650064,14,3.6526821122938845E-4
H3O,19.018389715999998,1,2.6090586516384887E-5
H4FO,39.024617968,1,2.6090586516384887E-5
O3,47.984743859999995,1,2.6090586516384887E-5
C7H11NS,141.061220352,1,2.6090586516384887E-5
C8HN9O3,271.02023489199996,1,2.6090586516384887E-5
C18H44O,276.33921602799995,1,2.6090586516384887E-5
C10H16O,152.120115132,1,2.6090586516384887E-5
C6H12N2O3,160.08479224399997,2,5.2181173032769774E-5
C4H11N3O,117.090211972,1,2.6090586516384887E-5
C6H6S,110.019021192,7,1.8263410561469422E-4
C4H2NPS,126.964556694,1,2.6090586516384887E-5
C13H18N2O2,234.136827816,1,2.6090586516384887E-5
C17H18,222.140850576,1,2.6090586516384887E-5
C3H8O,60.057514876,16,4.174493842621582E-4
H3N,17.026549096,40,0.004376552012070442
C2H5,29.039125159999998,1,2.6090586516384887E-5
C9H18O6,222.11033829599998,2,5.2181173032769774E-5
CH8ClN,69.03452693599999,2,5.2181173032769774E-5
C8H8OS,152.029585876,2,5.2181173032769774E-5
C6H10N2,110.08439831999999,1,2.6090586516384887E-5
C6H14O,102.104465068,1,2.6090586516384887E-5
CNO3,73.98781785999999,1,2.6090586516384887E-5
C5H4N2O2,124.027277368,1,2.6090586516384887E-5
C15H16O,212.120115132,2,5.2181173032769774E-5
C10H9Cl,164.039277968,1,2.6090586516384887E-5
CCl4,151.87541072,1,2.6090586516384887E-5
C7H15NO,129.1153641,3,7.827175954915466E-5
C7H11N3,137.095297352,1,2.6090586516384887E-5
C3H3NO,69.021463716,64,0.0016697975370486328
CH10ClN2,85.05325099999999,1,2.6090586516384887E-5
C10H12S,164.065971384,1,2.6090586516384887E-5
C4H11ClNO,124.05291665200001,1,2.6090586516384887E-5
C6H12N2,112.10004838399999,5,1.3045293258192445E-4
C8H13N3O,167.105862036,1,2.6090586516384887E-5
C10H9NO4,207.053157768,1,2.6090586516384887E-5
C3H8O5,124.037173356,1,2.6090586516384887E-5
C13H11NS,213.061220352,1,2.6090586516384887E-5
C17H9Cl2F3,340.003340308,1,2.6090586516384887E-5
CH6N2O2,78.042927432,2,5.2181173032769774E-5
C2H6N2,58.053098192,12,3.1308703819661864E-4
C8H7NO,133.052763844,1,2.6090586516384887E-5
C14H12O3,228.07864424399997,3,7.827175954915466E-5
C8H10O,122.07316494,4,1.0436234606553955E-4
CHN3O,71.011961652,1,2.6090586516384887E-5
C5H7N3O3,157.04874108399997,1,2.6090586516384887E-5
C2H7NO3,93.042593084,1,2.6090586516384887E-5
C7H2ClN3S,194.965795744,1,2.6090586516384887E-5
C4N2S,107.978219,1,2.6090586516384887E-5
C3H14N6O3,182.11273830800002,1,2.6090586516384887E-5
CS,43.972071,19,4.957211438113129E-4
C4H4OS,99.998285748,1,2.6090586516384887E-5
C10H22,142.172150704,1,2.6090586516384887E-5
C10H2N2O,166.016712684,1,2.6090586516384887E-5
C9H10,118.07825032,4,1.0436234606553955E-4
C4H4O2,84.021129368,9,2.34815278647464E-4
C4HNO,79.005813652,2,5.2181173032769774E-5
C5O3,107.98474386,1,2.6090586516384887E-5
C13H19NO,205.146664228,2,5.2181173032769774E-5
H4N4OS,108.01058174799999,1,2.6090586516384887E-5
C10H8,128.062600256,4,1.0436234606553955E-4
C6H8O3,128.04734411599998,2,5.2181173032769774E-5
C15H16N8,308.149792512,1,2.6090586516384887E-5
C5H6F2O3,152.02850049199998,1,2.6090586516384887E-5
CO4S,107.95172948,1,2.6090586516384887E-5
C3H7F,62.053178444,1,2.6090586516384887E-5
C3H10N2O4S,170.0361278,1,2.6090586516384887E-5
C18H18,234.140850576,1,2.6090586516384887E-5
CHNO2,59.000728271999996,1,2.6090586516384887E-5
C8H5N,115.04219916,2,5.2181173032769774E-5
C12H12O2,188.083729624,3,7.827175954915466E-5
C2H4O,44.026214748,97,0.002530786892089334
C9H14ClNO5,251.056050228,1,2.6090586516384887E-5
C22H26,290.203450832,1,2.6090586516384887E-5
C17H30,234.23475095999999,2,5.2181173032769774E-5
C9H9NO,147.068413908,9,2.34815278647464E-4
C7H8S,124.034671256,2,5.2181173032769774E-5
C12H9N3O,211.074561908,2,5.2181173032769774E-5
C3H4N2S,100.009519128,2,5.2181173032769774E-5
C6H4F3N3O4,239.01539026799998,1,2.6090586516384887E-5
C3H4N2O2S,131.999348368,1,2.6090586516384887E-5
C11H10O,158.07316494,5,1.3045293258192445E-4
C4H8N2O4,148.048406736,1,2.6090586516384887E-5
CHN3,55.017047032,10,2.609058651638489E-4
C12H15ClO2,226.0760574,1,2.6090586516384887E-5
C6H7Cl,114.023627904,1,2.6090586516384887E-5
C10H13NO2,179.094628656,1,2.6090586516384887E-5
C11H6,138.046950192,1,2.6090586516384887E-5
ClN,48.971926679999996,7,1.8263410561469422E-4
C7H6O3,138.03169405199998,5,1.3045293258192445E-4
C9H7N,129.057849224,2,5.2181173032769774E-5
C5H7NO3,129.04259308399998,5,1.3045293258192445E-4
C2H3NO2,73.016378336,15,3.913587977457733E-4
H5F2,43.0359316,1,2.6090586516384887E-5
HF2NO,69.002620092,1,2.6090586516384887E-5
C7H5F2N,141.0390056,1,2.6090586516384887E-5
C6,72.0,11,2.8699645168023377E-4
C14H10,178.07825032,2,5.2181173032769774E-5
HFO,36.001142872,2,5.2181173032769774E-5
C3H7Cl2N3,155.001702584,1,2.6090586516384887E-5
CN2O2S,103.96804824,1,2.6090586516384887E-5
C15H22,202.172150704,1,2.6090586516384887E-5
C16H10Cl2N2,300.02210368,1,2.6090586516384887E-5
C14H20,188.15650064,1,2.6090586516384887E-5
C6H3N3,117.03269709599999,2,5.2181173032769774E-5
C3H3N,53.026549096,4,1.0436234606553955E-4
HOP,47.976501282,1,2.6090586516384887E-5
C2HCl,59.976677712,3,7.827175954915466E-5
H3N3O,61.027611715999996,1,2.6090586516384887E-5
C4H10N2O3,134.06914217999997,1,2.6090586516384887E-5
C2N2O,68.00106262,3,7.827175954915466E-5
C3H2O3,86.000393924,63,0.003736658684065722
C9H8O2,148.052429496,14,3.6526821122938845E-4
C9H3F,130.021878316,1,2.6090586516384887E-5
C9H13NO3S,215.06161427599997,1,2.6090586516384887E-5
H10N3OS,100.05445794,1,2.6090586516384887E-5
C6H6ClN,127.01887687199999,1,2.6090586516384887E-5
C10H2O,138.010564684,1,2.6090586516384887E-5
C16H15N3O3,297.11134133999997,1,2.6090586516384887E-5
CH11O5,103.06064845200001,1,2.6090586516384887E-5
C2H4S,60.003371128,6,1.5654351909830932E-4
C8H4F2N2,166.034254568,1,2.6090586516384887E-5
C7O,99.99491462,2,5.2181173032769774E-5
C5H7N3,109.06399722399999,1,2.6090586516384887E-5
C7H4Br2O,261.862888948,1,2.6090586516384887E-5
C4FNOS,128.96846284,1,2.6090586516384887E-5
C4H7Br,133.973112324,1,2.6090586516384887E-5
C6H3N3O,133.027611716,1,2.6090586516384887E-5
C5H11N,85.08914935199999,15,3.913587977457733E-4
C15H14O3,242.09429430799997,3,7.827175954915466E-5
C15H20,200.15650064,2,5.2181173032769774E-5
C3HNO3,98.99564289199999,1,2.6090586516384887E-5
C2HClO,75.971592332,6,1.5654351909830932E-4
C4H7N,69.057849224,26,6.783552494260071E-4
C2H7N3OS,121.03098284400001,1,2.6090586516384887E-5
C2H4N2,56.037448127999994,2,5.2181173032769774E-5
C4H6N2S,114.02516919199999,1,2.6090586516384887E-5
C3BrN3,156.9275591,1,2.6090586516384887E-5
C2H5ClN2,92.01412583999999,1,2.6090586516384887E-5
C3H8N2O,88.063662876,1,2.6090586516384887E-5
C4H2O2,82.005479304,18,4.69630557294928E-4
C7HFN2O,148.007290872,1,2.6090586516384887E-5
C4H5NO,83.03711378,18,4.69630557294928E-4
CHN,27.010899031999998,91,0.00972353787171954
C4HN3,91.017047032,2,5.2181173032769774E-5
C9H2O4,173.995308544,1,2.6090586516384887E-5
C6H3NO7,200.990951436,1,2.6090586516384887E-5
O4,63.97965848,1,2.6090586516384887E-5
C2H7O3PS,141.985351714,7,1.8263410561469422E-4
C7H10Cl2O,180.0108703,1,2.6090586516384887E-5
CH3N3S,89.00476809599999,1,2.6090586516384887E-5
C3H10N2,74.08439831999999,1,2.6090586516384887E-5
C3H4OS,87.998285748,1,2.6090586516384887E-5
ClNO,64.9668413,2,5.2181173032769774E-5
C6H6,78.046950192,77,0.004533435445877577
C17H28,232.219100896,2,5.2181173032769774E-5
C2H2Cl2N,109.95642942399999,1,2.6090586516384887E-5
C9H12N2O,164.094963004,2,5.2181173032769774E-5
C3H3F,58.021878316,2,5.2181173032769774E-5
C2H5O,45.03403978,1,2.6090586516384887E-5
H3NO,33.021463716,3,7.827175954915466E-5
C5H8ClN,117.03452693599999,1,2.6090586516384887E-5
C5H13ClNO,138.068566716,1,2.6090586516384887E-5
C5H11NOS,133.056134972,1,2.6090586516384887E-5
C11H12Cl2,214.031605744,1,2.6090586516384887E-5
CO2S,75.96190024,4,1.0436234606553955E-4
C11H16O,164.120115132,2,5.2181173032769774E-5
C5H5NO2S,143.0040994,1,2.6090586516384887E-5
C4H7F,74.053178444,1,2.6090586516384887E-5
C3H9O,61.065339908,1,2.6090586516384887E-5
C2H2OS2,105.954706684,1,2.6090586516384887E-5
C4H11N3O2,133.085126592,1,2.6090586516384887E-5
C3H3NO2,85.016378336,6,1.5654351909830932E-4
C9H13NO,151.099714036,1,2.6090586516384887E-5
C5H5N5,135.05449516,2,5.2181173032769774E-5
C14H12S,212.065971384,1,2.6090586516384887E-5
C6H5Cl,112.00797784,8,2.087246921310791E-4
C4F3N,118.99828366,1,2.6090586516384887E-5
C6H10O5,162.05282341999998,13,7.601797945641592E-4
C8H2Cl4,237.891060784,1,2.6090586516384887E-5
C5H8O3S2,179.99148611599998,1,2.6090586516384887E-5
C3H6N2O5S2,213.97181329199998,1,2.6090586516384887E-5
C7H8,92.062600256,11,2.8699645168023377E-4
C3HF2N,89.007705472,1,2.6090586516384887E-5
C3H4N2,68.037448128,8,2.087246921310791E-4
C7H7NO,121.052763844,7,1.8263410561469422E-4
CH10N2OS,98.05138394,1,2.6090586516384887E-5
C21H14O4S,362.061279928,1,2.6090586516384887E-5
C2H5NS,75.01427016,2,5.2181173032769774E-5
HCl2,70.945530392,2,5.2181173032769774E-5
H3N5,73.038845096,1,2.6090586516384887E-5
COS,59.96698562,11,2.8699645168023377E-4
C6ClN,120.97192668,1,2.6090586516384887E-5
C4N2OS,123.97313362,1,2.6090586516384887E-5
C5H10O2,102.06807956,10,2.609058651638489E-4
C10H22O,158.167065324,1,2.6090586516384887E-5
C9H17NO2,171.125928784,1,2.6090586516384887E-5
CH3,15.023475096,30,0.003251625724427202
C9O,123.99491462,1,2.6090586516384887E-5
C8H8ClNO,169.029441556,1,2.6090586516384887E-5
C9H10N2O2,178.07422756,1,2.6090586516384887E-5
C2H7,31.054775224,1,2.6090586516384887E-5
C8H16O2S,176.087100752,1,2.6090586516384887E-5
C2H5ClFN5,153.02175105999999,1,2.6090586516384887E-5
C3H7Cl2FNO2S,209.955858044,1,2.6090586516384887E-5
C3H6N2O,86.048012812,4,1.0436234606553955E-4
C4H8OS2,136.001656876,1,2.6090586516384887E-5
HO2P,63.971415902,2,5.2181173032769774E-5
C12H12O,172.088815004,2,5.2181173032769774E-5
C2H4O2,60.021129368,96,0.010295161868940824
C13H24O,196.182715388,1,2.6090586516384887E-5
C2H3O2,59.013304336,1,2.6090586516384887E-5
C7H12ClNO4,209.04548554399997,1,2.6090586516384887E-5
CN2,40.006147999999996,16,4.174493842621582E-4
CH4O,32.026214748,103,0.011109863567372027
H4NO,34.029288748,1,2.6090586516384887E-5
N3,42.009222,1,2.6090586516384887E-5
C13H18O2,206.130679816,1,2.6090586516384887E-5
C4H6N2OS,130.020083812,3,7.827175954915466E-5
C10H14O2,166.099379688,1,2.6090586516384887E-5
I,126.904473,4,1.0436234606553955E-4
C4H10O,74.07316494,5,1.3045293258192445E-4
C4H6N2,82.053098192,3,7.827175954915466E-5
CH6,18.046950192,1,2.6090586516384887E-5
CH7ClNO,84.021616524,1,2.6090586516384887E-5
C3H8N2,72.06874825599999,2,5.2181173032769774E-5
C12H15NO3,221.10519333999997,3,7.827175954915466E-5
CH4ClN,65.003226808,1,2.6090586516384887E-5
C9H2O2S2,205.949621304,1,2.6090586516384887E-5
C4H3NO4,129.006207576,1,2.6090586516384887E-5
C3O3S,115.95681486,1,2.6090586516384887E-5
C7H2O2,118.005479304,1,2.6090586516384887E-5
C10H12O3,180.07864424399997,1,2.6090586516384887E-5
C10H15NO,165.1153641,1,2.6090586516384887E-5
C10H11N3,173.095297352,1,2.6090586516384887E-5
C5H12N2O,116.094963004,1,2.6090586516384887E-5
C3H5NOS,103.00918478,1,2.6090586516384887E-5
C9H5N5OS,231.02148078,1,2.6090586516384887E-5
C7F2S,153.96887744,1,2.6090586516384887E-5
C13H18N2,202.146998576,2,5.2181173032769774E-5
C2H3NO2S,104.988449336,2,5.2181173032769774E-5
C11H14S,178.081621448,1,2.6090586516384887E-5
C2HF,44.006228252,2,5.2181173032769774E-5
C2H4O2S,91.993200368,1,2.6090586516384887E-5
H3NO2,49.016378336,3,7.827175954915466E-5
C2O2,55.98982924,78,0.002035065748278021
C5H2OS,109.982635684,1,2.6090586516384887E-5
C2H6N2O10,218.002244392,1,2.6090586516384887E-5
CH6N2,46.053098192,5,1.3045293258192445E-4
C3H2N2,66.021798064,6,1.5654351909830932E-4
C5H4N4O,136.038510748,1,2.6090586516384887E-5
HFO2,51.996057492,1,2.6090586516384887E-5
C3H13O7,161.066127756,1,2.6090586516384887E-5
C5H9O7P,212.00858925799997,3,7.827175954915466E-5
C8H11NO4,185.068807832,1,2.6090586516384887E-5
C2H6N2S,90.02516919199999,3,7.827175954915466E-5
C10H11NO3,193.07389321199997,2,5.2181173032769774E-5
CHNO3S,106.96771389199999,2,5.2181173032769774E-5
C8H4N2S,160.009519128,1,2.6090586516384887E-5
C15H23NO4,281.162708216,1,2.6090586516384887E-5
C3H2N2O4,130.001456544,1,2.6090586516384887E-5
C2H6N2O2,90.042927432,2,5.2181173032769774E-5
C9H14O,138.104465068,1,2.6090586516384887E-5
C9H19ClO,178.112442908,1,2.6090586516384887E-5
C12H24O5,248.16237386799997,1,2.6090586516384887E-5
C5H9F3N2,154.071782948,1,2.6090586516384887E-5
C7H5Cl2,158.97683052,1,2.6090586516384887E-5
C10H10ClN,179.050177,1,2.6090586516384887E-5
C7H7ClS,157.995698904,1,2.6090586516384887E-5
C2H5NOS,91.00918478,1,2.6090586516384887E-5
C10HNS,166.982970032,1,2.6090586516384887E-5
H9NO2,55.063328528,1,2.6090586516384887E-5
CH3O,31.018389716,19,4.957211438113129E-4
C5H8O,84.057514876,13,3.3917762471300357E-4
C10H20O2,172.14632988,1,2.6090586516384887E-5
C6H5ClN2,140.01412584,1,2.6090586516384887E-5
C11H15N,161.12044948,2,5.2181173032769774E-5
C2HF2NO2,108.997534712,1,2.6090586516384887E-5
C8H8O5,184.03717335599998,1,2.6090586516384887E-5
C3HN3O2S,142.978947272,1,2.6090586516384887E-5
C7H5NO2,135.0320284,1,2.6090586516384887E-5
C4H4N2O2,112.027277368,5,1.3045293258192445E-4
CH4O2,48.021129368,26,6.783552494260071E-4
C8H8,104.062600256,42,0.002457932290181419
C2HP,55.981586662,1,2.6090586516384887E-5
C4H8O3,104.04734411599999,1,2.6090586516384887E-5
C12H7NOS2,244.996905844,1,2.6090586516384887E-5
C4N4O,120.00721062,1,2.6090586516384887E-5
C13H12OS,216.060886004,1,2.6090586516384887E-5
C4H12N2O2S,152.061948624,1,2.6090586516384887E-5
C10H5N,139.04219916,1,2.6090586516384887E-5
C5H3O2P,125.987065966,1,2.6090586516384887E-5
C4H8N2O,100.063662876,6,1.5654351909830932E-4
C4H2Cl2NO2P,196.92002029399998,1,2.6090586516384887E-5
C9H14O5,202.08412354799998,1,2.6090586516384887E-5
C16H19,211.148675608,1,2.6090586516384887E-5
C8H12O2,140.083729624,2,5.2181173032769774E-5
C2H4,28.031300127999998,93,0.009987772058257943
H2N,16.018724064,1,2.6090586516384887E-5
C6H2,74.015650064,22,5.739929033604675E-4
CH4S,48.003371128,17,4.435399707785431E-4
C4H11O3PS,170.01665184200002,1,2.6090586516384887E-5
C3H8S,76.034671256,3,7.827175954915466E-5
C3N4,92.01229599999999,1,2.6090586516384887E-5
C3H8O2,76.052429496,8,2.087246921310791E-4
C8H9Cl,140.039277968,1,2.6090586516384887E-5
C3ClN,84.97192668,1,2.6090586516384887E-5
CH3Cl2,84.961180456,1,2.6090586516384887E-5
C3H7NS,89.029920224,1,2.6090586516384887E-5
CH4O3,64.01604398799999,5,1.3045293258192445E-4
C4H5NO2S,131.0040994,2,5.2181173032769774E-5
C5H7N3O,125.058911844,3,7.827175954915466E-5
C8HN,111.010899032,1,2.6090586516384887E-5
C4H6FN3O2,147.044404652,1,2.6090586516384887E-5
CFN,45.00147722,2,5.2181173032769774E-5
CH11O3,71.070819212,1,2.6090586516384887E-5
C8H13NO,139.099714036,2,5.2181173032769774E-5
C6H11NO,113.084063972,2,5.2181173032769774E-5
C12H4O2,180.021129368,1,2.6090586516384887E-5
C3H5F,60.03752838,1,2.6090586516384887E-5
C3H3ClN2,101.99847577599999,1,2.6090586516384887E-5
C2H7O,47.049689844,2,5.2181173032769774E-5
C4H4O,68.026214748,68,0.0017741598831141725
C4N2,76.006148,3,7.827175954915466E-5
C2H2ClN,74.987576744,2,5.2181173032769774E-5
C2H2N2O4S,149.97352754399998,1,2.6090586516384887E-5
C5H8S,100.034671256,1,2.6090586516384887E-5
H3OS,50.990460716,1,2.6090586516384887E-5
C7H13N,111.10479941599999,6,1.5654351909830932E-4
C2HNO,55.005813652,6,1.5654351909830932E-4
C2H4O3,76.01604398799999,6,1.5654351909830932E-4
C4H4O4,116.010958608,1,2.6090586516384887E-5
C7H4ClNO3S,216.960041668,1,2.6090586516384887E-5
C8H14S,142.081621448,1,2.6090586516384887E-5
C15H14O2,226.099379688,1,2.6090586516384887E-5
C3HNO4,114.990557512,1,2.6090586516384887E-5
C2H7N3,73.063997224,2,5.2181173032769774E-5
C2H5F,48.03752838,1,2.6090586516384887E-5
C9H5NO3,175.02694301999998,1,2.6090586516384887E-5
C5H4FN3O3,173.023669208,1,2.6090586516384887E-5
C3NS,81.975145,1,2.6090586516384887E-5
C3H2ClN,86.987576744,1,2.6090586516384887E-5
C9H11NO4S,229.040878832,1,2.6090586516384887E-5
C6H5NO,107.03711378,1,2.6090586516384887E-5
C4H12N2S,120.072119384,1,2.6090586516384887E-5
C20H15ClO,306.08114278,1,2.6090586516384887E-5
C6H3N4O2P,193.99936196599998,1,2.6090586516384887E-5
C6H6O2,110.036779432,5,1.3045293258192445E-4
C3H5N3S,115.02041815999999,3,7.827175954915466E-5
C14H19FN2O,250.148141448,1,2.6090586516384887E-5
C2H2ClNO,90.982491364,1,2.6090586516384887E-5
C4N2O,92.00106262,2,5.2181173032769774E-5
C6H5N4O3P,212.00992665,1,2.6090586516384887E-5
C2H3NS,72.998620096,1,2.6090586516384887E-5
CH4P,47.005061758,1,2.6090586516384887E-5
CH,13.007825032,4,1.0436234606553955E-4
HClN2O,79.977740332,1,2.6090586516384887E-5
C5HN,75.010899032,11,2.8699645168023377E-4
CHNOS,74.977884652,3,7.827175954915466E-5
C4H8O,72.057514876,13,3.3917762471300357E-4
CH4,16.031300127999998,35,0.003811640591530634
C19H34O2,294.255880328,1,2.6090586516384887E-5
CF2O,65.99172106,1,2.6090586516384887E-5
C3H4N2O2,100.027277368,6,1.5654351909830932E-4
C7H8O2,124.052429496,8,2.087246921310791E-4
C8H14,110.109550448,6,1.5654351909830932E-4
C7H3F,106.021878316,2,5.2181173032769774E-5
C8H16N2,140.131348512,1,2.6090586516384887E-5
C11H18,150.140850576,1,2.6090586516384887E-5
C2H4N2O2,88.027277368,7,1.8263410561469422E-4
C9H12O,136.088815004,3,7.827175954915466E-5
C5H10N2O,114.07931294,1,2.6090586516384887E-5
C8H4Cl2O,185.963920108,2,5.2181173032769774E-5
C16H14N2O5,314.090271548,1,2.6090586516384887E-5
C2H11ClNO2,116.047831272,1,2.6090586516384887E-5
C2H5NO2S,107.0040994,4,1.0436234606553955E-4
C8,96.0,1,2.6090586516384887E-5
C5H10O3S,150.03506518,1,2.6090586516384887E-5
CH4O4,80.010958608,1,2.6090586516384887E-5
C7H15N,113.12044947999999,3,7.827175954915466E-5
C5H6S,98.019021192,2,5.2181173032769774E-5
N2O4,91.98580648,1,2.6090586516384887E-5
C6H11N,97.08914935199999,4,1.0436234606553955E-4
H13N6O2,129.109998656,1,2.6090586516384887E-5
Br,78.9183371,6,1.5654351909830932E-4
C11H11NO3,205.07389321199997,1,2.6090586516384887E-5
C4H2O,66.010564684,2,5.2181173032769774E-5
C3H9N3O3,135.06439114799997,1,2.6090586516384887E-5
C3N2,64.006148,4,1.0436234606553955E-4
CH9NOS,83.040484908,1,2.6090586516384887E-5
C7H11NO,125.084063972,5,1.3045293258192445E-4
C8H8ClNO2,185.024356176,1,2.6090586516384887E-5
C6H6F3N,149.045233852,1,2.6090586516384887E-5
C8H9NO4S,215.025228768,1,2.6090586516384887E-5
C3H10N2O6,170.05388603999998,1,2.6090586516384887E-5
C2H4O4,92.010958608,1,2.6090586516384887E-5
C5H4N2O4,156.017106608,1,2.6090586516384887E-5
C8H2F2N2S,195.990675504,1,2.6090586516384887E-5
C10H3N3,165.032697096,1,2.6090586516384887E-5
C5H8,68.062600256,87,0.008565461532414538
C12H14S,190.081621448,1,2.6090586516384887E-5
C2H2O4,89.995308544,1,2.6090586516384887E-5
CHNO3,74.99564289199999,1,2.6090586516384887E-5
CHNS,58.982970032,3,7.827175954915466E-5
C4H6ClNO,119.013791492,1,2.6090586516384887E-5
C6H3ClO,125.987242396,1,2.6090586516384887E-5
C12H8,152.062600256,1,2.6090586516384887E-5
C8H19O4,179.12833408799997,1,2.6090586516384887E-5
H2F2N2,68.018604504,2,5.2181173032769774E-5
C4H7NO2,101.047678464,1,2.6090586516384887E-5
H3N3O2S,108.994597336,1,2.6090586516384887E-5
C2H13ClN2S,132.048797096,1,2.6090586516384887E-5
C23H34O5,390.24062418799997,1,2.6090586516384887E-5
CCl2FNS,146.91125358,1,2.6090586516384887E-5
C9H15N,137.12044948,2,5.2181173032769774E-5
C8H10S,138.05032132,1,2.6090586516384887E-5
C4H6N2O2S,146.014998432,1,2.6090586516384887E-5
C4H10O3S,138.03506518,1,2.6090586516384887E-5
C7H6N2O,134.048012812,1,2.6090586516384887E-5
CHClN2,75.982825712,1,2.6090586516384887E-5
C14H14O2,214.099379688,1,2.6090586516384887E-5
H8OS2,88.001656876,1,2.6090586516384887E-5
C7H15ClN2O,178.08729078,1,2.6090586516384887E-5
C2H3F,46.021878316,3,7.827175954915466E-5
C3H4N4,96.04359612799999,1,2.6090586516384887E-5
C4H6N2O,98.048012812,10,2.609058651638489E-4
CH2N2,42.021798063999995,53,0.001382801085368399
C13H20O,192.15141526,2,5.2181173032769774E-5
C4H6IN,194.954497192,1,2.6090586516384887E-5
C6H7N,93.057849224,15,3.913587977457733E-4
C2H4NOS,90.001359748,1,2.6090586516384887E-5
C8H5NO2,147.0320284,1,2.6090586516384887E-5
C6H3Cl2O,160.956095076,1,2.6090586516384887E-5
H2Cl,36.984502744,1,2.6090586516384887E-5
C14H11NO4,257.068807832,1,2.6090586516384887E-5
C8H13N3O4S,247.062676896,1,2.6090586516384887E-5
C4Cl2O2,149.9275346,1,2.6090586516384887E-5
C10H5NO,155.03711378,1,2.6090586516384887E-5
C14H26,194.203450832,1,2.6090586516384887E-5
C5O5,139.9745731,1,2.6090586516384887E-5
C3H5NO2S,119.0040994,1,2.6090586516384887E-5
C7H5F3O,162.02924944,2,5.2181173032769774E-5
C2HNO2,71.000728272,20,5.218117303276978E-4
C5HN3O2,135.006876272,1,2.6090586516384887E-5
C14H18S,218.112921576,1,2.6090586516384887E-5
C18H24O5,320.162373868,1,2.6090586516384887E-5
C4H5ClO2,119.99780708,1,2.6090586516384887E-5
C6H8O,96.057514876,3,7.827175954915466E-5
C12H16O3,208.10994437199997,1,2.6090586516384887E-5
C6H3NO2,121.016378336,1,2.6090586516384887E-5
C5N2O3,135.99089185999998,1,2.6090586516384887E-5
C25H44O11,520.288362228,1,2.6090586516384887E-5
C3H10Cl6O2,287.88119564,1,2.6090586516384887E-5
C2O3,71.98474386,13,3.3917762471300357E-4
C7H7NO2,137.047678464,5,1.3045293258192445E-4
C12H18O,178.135765196,2,5.2181173032769774E-5
C4H10N4O,130.08546094,1,2.6090586516384887E-5
C2HN3,67.017047032,12,3.1308703819661864E-4
C5H11NS2,149.033291352,3,7.827175954915466E-5
C6H8O9,224.016831836,1,2.6090586516384887E-5
C14H19NO5,281.126322708,1,2.6090586516384887E-5
C22H19ClO,334.112442908,1,2.6090586516384887E-5
N4O5,135.9868691,2,5.2181173032769774E-5
C2H5N3O2,103.0381764,1,2.6090586516384887E-5
C13H13N,183.104799416,1,2.6090586516384887E-5
C8H18F2N2,180.143805016,1,2.6090586516384887E-5
C7H5NO,119.03711378,7,1.8263410561469422E-4
C8H17NO2,159.125928784,1,2.6090586516384887E-5
C7HN3,127.017047032,1,2.6090586516384887E-5
S2,63.944142,1,2.6090586516384887E-5
C6H14O4,150.089208928,1,2.6090586516384887E-5
C9H17N,139.136099544,2,5.2181173032769774E-5
C7H8ClN2O2,187.027430176,1,2.6090586516384887E-5
C12H24O9,312.142032348,1,2.6090586516384887E-5
C10H21N,155.167399672,1,2.6090586516384887E-5
C8H3Cl2F3N2,253.962538116,1,2.6090586516384887E-5
C2H4O5,108.005873228,1,2.6090586516384887E-5
C5F3N,130.99828366,1,2.6090586516384887E-5
CH3O2S,78.985375336,1,2.6090586516384887E-5
C3H9NO2,91.063328528,1,2.6090586516384887E-5
C4H11NO3S2,185.018035212,1,2.6090586516384887E-5
C3H8O4,108.042258736,1,2.6090586516384887E-5
C9H16O6,220.09468823199998,1,2.6090586516384887E-5
C17H16,220.125200512,1,2.6090586516384887E-5
C13H15N,185.12044948,1,2.6090586516384887E-5
C2H7N3O2,105.053826464,2,5.2181173032769774E-5
C7H17O2,133.122854784,1,2.6090586516384887E-5
H5F,24.037528379999998,1,2.6090586516384887E-5
