"formula","mass","h2c","hy2c","xh2c","h2o","rdbe"
"C22H22O2","318.161979944","0.09090909","1.0","0.0","11.0","12.0"
"C24H26O4","378.183109312","0.16666667","1.0833334","0.0","6.0","12.0"
"C15H14O","210.104465068","0.06666667","0.93333334","0.0","15.0","9.0"
"C6H6O","94.041864812","0.16666667","1.0","0.0","6.0","4.0"
"C12H12O","172.088815004","0.083333336","1.0","0.0","12.0","7.0"
"C10H12","132.093900384","0.0","1.2","0.0","12.5","5.0"
"C12H14O","174.104465068","0.083333336","1.1666666","0.0","12.0","6.0"
"C20H22O","278.16706532399996","0.05","1.1","0.0","20.0","10.0"
"C21H24O2","308.177630008","0.0952381","1.1428572","0.0","10.5","10.0"
"C11H12O","160.088815004","0.09090909","1.0909091","0.0","11.0","6.0"
"C17H18O","238.135765196","0.05882353","1.0588236","0.0","17.0","9.0"
"C11H10O","158.07316494","0.09090909","0.90909094","0.0","11.0","7.0"
"C17H16O","236.120115132","0.05882353","0.9411765","0.0","17.0","10.0"
"C8H8","104.062600256","0.0","1.0","0.0","10.0","5.0"
"C10H10O","146.07316494","0.1","1.0","0.0","10.0","6.0"
"C16H16O","224.120115132","0.0625","1.0","0.0","16.0","9.0"
"C7H6","90.046950192","0.0","0.85714287","0.0","8.75","5.0"
"C8H8O","120.057514876","0.125","1.0","0.0","8.0","5.0"
"C9H10","118.07825032","0.0","1.1111112","0.0","11.25","5.0"
"C10H10O2","162.06807956","0.2","1.0","0.0","5.0","6.0"
"C18H18O2","266.130679816","0.11111111","1.0","0.0","9.0","10.0"
"C20H22O2","294.161979944","0.1","1.1","0.0","10.0","10.0"
"C17H14O","234.104465068","0.05882353","0.8235294","0.0","17.0","11.0"
"C7H8O","108.057514876","0.14285715","1.1428572","0.0","7.0","4.0"
"C8H10","106.07825032","0.0","1.25","0.0","10.0","4.0"
"C9H10O","134.07316494","0.11111111","1.1111112","0.0","9.0","5.0"
"C15H16O","212.120115132","0.06666667","1.0666667","0.0","15.0","8.0"
"C21H22O","290.16706532399996","0.04761905","1.0476191","0.0","21.0","11.0"
"C12H10O","170.07316494","0.083333336","0.8333333","0.0","12.0","8.0"
"C18H16O","248.120115132","0.055555556","0.8888889","0.0","18.0","11.0"
"C14H10","178.07825032","0.0","0.71428573","0.0","17.5","10.0"
"C15H12O","208.088815004","0.06666667","0.8","0.0","15.0","10.0"
"C20H20O","276.15141525999996","0.05","1.0","0.0","20.0","11.0"
"C12H12","156.093900384","0.0","1.0","0.0","15.0","7.0"
"C11H10","142.07825032","0.0","0.90909094","0.0","13.75","7.0"
"C13H12O","184.088815004","0.07692308","0.9230769","0.0","13.0","8.0"
"C19H18O","262.13576519599997","0.05263158","0.94736844","0.0","19.0","11.0"
"C4H4O3","100.01604398799999","0.75","1.0","0.0","1.3333334","3.0"
"C22H24O3","336.17254462799997","0.13636364","1.0909091","0.0","7.3333335","11.0"
"C24H28O5","396.193673996","0.20833333","1.1666666","0.0","4.8","11.0"
"C16H15FO2","258.10560794","0.1875","0.9375","0.0625","8.5","9.0"
"C10H11FO2","182.074307812","0.3","1.1","0.1","5.5","5.0"
"C16H17FO2","260.12125800399997","0.1875","1.0625","0.0625","8.5","8.0"
"C10H9FO","164.063743128","0.2","0.9","0.1","11.0","6.0"
"C11H11FO2","194.074307812","0.27272728","1.0","0.09090909","6.0","6.0"
"C13H13FO2","220.089957876","0.23076923","1.0","0.07692308","7.0","7.0"
"C15H15FO2","246.10560794","0.2","1.0","0.06666667","8.0","8.0"
"C24H29FO5","416.199902248","0.25","1.2083334","0.041666668","5.0","10.0"
"C6H6N4O6S","262.000804912","1.8333334","1.0","0.8333333","1.8333334","6.0"
"C6H6N4O5S","246.00589029199998","1.6666666","1.0","0.8333333","2.2","6.0"
"C7H6N4O4S","242.010975672","1.2857143","0.85714287","0.71428573","3.0","7.0"
"C8H8N4O6S","288.016454976","1.375","1.0","0.625","2.1666667","7.0"
"C6H3N3O6S","244.97425581599998","1.6666666","0.5","0.6666667","1.6666666","7.0"
"C8H12N4O2","196.096025624","0.75","1.5","0.5","6.0","5.0"
"CH6N2S","78.02516919199999","3.0","6.0","3.0","5.0","0.0"
"C4H9N3OS","147.046632908","1.25","2.25","1.0","8.0","2.0"
"C9H12N4O6S","304.047755104","1.2222222","1.3333334","0.5555556","2.3333333","6.0"
"C6H5N4O3S","213.00823602","1.3333334","0.8333333","0.8333333","3.6666667","6.5"
"C6H4N3O3S","197.997336988","1.1666666","0.6666667","0.6666667","3.3333333","6.5"
"C7H5N4O4S","241.00315063999997","1.2857143","0.71428573","0.71428573","3.0","7.5"
"C6H3N4O4S","226.98750057599997","1.5","0.5","0.8333333","2.75","7.5"
"C6H6N3O2S","184.018072432","1.0","1.0","0.6666667","5.0","5.5"
"C6H3N2O2","135.019452336","0.6666667","0.5","0.33333334","4.0","6.5"
"C7H4N3O3","178.025265988","0.85714287","0.5714286","0.42857143","3.3333333","7.5"
"C6H3N2O3","151.014366956","0.8333333","0.5","0.33333334","2.6666667","6.5"
"C7H6N3O3S","212.012987052","1.0","0.85714287","0.5714286","3.6666667","6.5"
"C7H5N2O2S","181.0071734","0.71428573","0.71428573","0.42857143","5.0","6.5"
"C7H7N2","119.06092322399999","0.2857143","1.0","0.2857143","11.25","5.5"
"C9H9N4O4S","269.03445076799994","1.0","1.0","0.5555556","3.5","7.5"
"C7H2N2O","130.016712684","0.42857143","0.2857143","0.2857143","9.0","8.0"
"C7H2N2O3S","193.97861292399998","0.85714287","0.2857143","0.42857143","3.3333333","8.0"
"C4HNO2","95.000728272","0.75","0.25","0.25","2.5","5.0"
"C2HNO","55.005813652","1.0","0.5","0.5","3.0","3.0"
"C4HNO","79.005813652","0.5","0.25","0.25","5.0","5.0"
"C3HN","51.010899032","0.33333334","0.33333334","0.33333334","5.0","4.0"
"C5H3N","77.026549096","0.2","0.6","0.2","7.5","5.0"
"C6H3NO2","121.016378336","0.5","0.5","0.16666667","3.5","6.0"
"C4H2N2O","94.016712684","0.75","0.5","0.5","6.0","5.0"
"C6H4N2O","120.032362748","0.5","0.6666667","0.33333334","8.0","6.0"
"C6H6N2O2S","170.014998432","0.8333333","1.0","0.5","4.5","5.0"
"C9H10N4O4S","270.04227579999997","1.0","1.1111112","0.5555556","3.5","7.0"
"C5H2N2O","106.016712684","0.6","0.4","0.4","7.0","6.0"
"C8H6N2O5","210.02767129199998","0.875","0.75","0.25","2.0","7.0"
"C6H3N3O5","197.00727019599998","1.3333334","0.5","0.5","1.8","7.0"
"C7H3N3O3","177.01744095599997","0.85714287","0.42857143","0.42857143","3.3333333","8.0"
"C6HN3O3","163.00179089199997","1.0","0.16666667","0.5","3.0","8.0"
"C7H5N3O3","179.03309101999997","0.85714287","0.71428573","0.42857143","3.3333333","7.0"
"C9H9N3O5","239.05422038799998","0.8888889","1.0","0.33333334","2.4","7.0"
"C6H10N2O5S","222.03104241999998","1.3333334","1.6666666","0.5","1.8","3.0"
"C4H8N2O5S","196.01539235599998","2.0","2.0","0.75","1.4","2.0"
"C2H4O5","108.005873228","2.5","2.0","0.0","0.4","1.0"
"C3H7NO5S","169.00449332399998","2.3333333","2.3333333","0.6666667","1.0","1.0"
"HNOS","62.977884652","3.75","1.25","2.5","2.0","1.0"
"C3H9NOS","107.040484908","1.0","3.0","0.6666667","5.0","0.0"
"C5H9NO5S","195.02014338799998","1.4","1.8","0.4","1.4","2.0"
"C2H3O3","75.008218956","1.5","1.5","0.0","0.6666667","1.5"
"C2H6NO3","92.034768052","2.0","3.0","0.5","1.0","0.5"
"C3H6NO5","136.024597292","2.0","2.0","0.33333334","0.8","1.5"
"C5H8NO5","162.040247356","1.2","1.6","0.2","1.2","2.5"
"C6H8NO3","142.050418116","0.6666667","1.3333334","0.16666667","2.3333333","3.5"
"C6H9O3","129.055169148","0.5","1.5","0.0","2.0","2.5"
"C6H10NO4","160.06098279999998","0.8333333","1.6666666","0.16666667","1.75","2.5"
"C5H7O3","115.03951908399999","0.6","1.4","0.0","1.6666666","2.5"
"C6H8NO4","158.04533273599998","0.8333333","1.3333334","0.16666667","1.75","3.5"
"C4H6NO5","148.024597292","1.5","1.5","0.25","1.0","2.5"
"C6H10NO5","176.05589742","1.0","1.6666666","0.16666667","1.4","2.5"
"C5H8O4S","164.014329736","1.0","1.6","0.2","1.5","2.0"
"C6H9NO3","143.05824314799997","0.6666667","1.5","0.16666667","2.3333333","3.0"
"C6H12N2O5S","224.04669248399998","1.3333334","2.0","0.5","1.8","2.0"
"C10H12N4O5S","300.05284048399994","1.0","1.2","0.5","3.0","7.0"
"C6H2N2O","118.016712684","0.5","0.33333334","0.33333334","8.0","7.0"
"C8H4N2O","144.032362748","0.375","0.5","0.25","10.0","8.0"
"C6H4N2","104.037448128","0.33333334","0.6666667","0.33333334","10.0","6.0"
"C6H3N","89.026549096","0.16666667","0.5","0.16666667","8.75","6.0"
"C7H4N2O","132.032362748","0.42857143","0.5714286","0.2857143","9.0","7.0"
"C9H9N3O4","223.059305768","0.7777778","1.0","0.33333334","3.0","7.0"
"C9H9N3O6S","287.021206008","1.1111112","1.0","0.44444445","2.1666667","7.0"
"C12H4N4O4","268.023254608","0.6666667","0.33333334","0.33333334","4.0","13.0"
"C9H2N4O4","230.007604544","0.8888889","0.22222222","0.44444445","3.25","11.0"
"C10H2N4O5","258.002519164","0.9","0.2","0.4","2.8","12.0"
"C11H2N4O4","254.007604544","0.72727275","0.18181819","0.36363637","3.75","13.0"
"C9N4O5","243.98686909999998","1.0","0.0","0.44444445","2.6","12.0"
"C10H3N3O4","229.012355576","0.7","0.3","0.3","3.25","11.0"
"C11H4O5","216.00587322799998","0.45454547","0.36363637","0.0","2.2","10.0"
"C12H6N4O5","286.033819292","0.75","0.5","0.33333334","3.2","12.0"
"C3H4O","56.026214748","0.33333334","1.3333334","0.0","3.0","2.0"
"C5H8O3","116.04734411599999","0.6","1.6","0.0","1.6666666","2.0"
"C6H10O4","146.0579088","0.6666667","1.6666666","0.0","1.5","2.0"
"C11H10O4","206.0579088","0.36363637","0.90909094","0.0","2.75","7.0"
"C11H12O4S","240.045629864","0.45454547","1.0909091","0.09090909","3.0","6.0"
"C4H9N3O2","131.069476528","1.25","2.25","0.75","3.5","2.0"
"C17H9FN2","260.07497650799996","0.1764706","0.5294118","0.1764706","25.0","14.0"
"C16H9FN2","248.074976508","0.1875","0.5625","0.1875","23.75","13.0"
"C15H9FN2","236.074976508","0.2","0.6","0.2","22.5","12.0"
"C15H8FN","221.064077476","0.13333334","0.53333336","0.13333334","21.25","12.0"
"C14H8FN","209.064077476","0.14285715","0.5714286","0.14285715","20.0","11.0"
"C17H11FN2O","278.085541192","0.23529412","0.64705884","0.1764706","20.0","13.0"
"C21H16FN3O2","361.122654972","0.2857143","0.7619048","0.1904762","12.5","15.0"
"C19H11F2N3O2","351.081933032","0.36842105","0.57894737","0.2631579","12.0","15.0"
"C21H17F2N3O2","381.12888322400005","0.33333334","0.8095238","0.23809524","13.0","14.0"
"C15H7F2N","239.054655664","0.2","0.46666667","0.2","22.5","12.0"
"C16H10F2N2","268.08120476","0.25","0.625","0.25","25.0","12.0"
"C17H12F2N2O","298.09176944399997","0.29411766","0.7058824","0.23529412","21.0","12.0"
"C15H8F2N2","254.065554696","0.26666668","0.53333336","0.26666668","23.75","12.0"
"C17H10F2N2O","296.07611937999997","0.29411766","0.5882353","0.23529412","21.0","13.0"
"C15H7F2NO","255.049570284","0.26666668","0.46666667","0.2","18.0","12.0"
"C15H9F2N","241.070305728","0.2","0.6","0.2","22.5","11.0"
"C16H10F2N2O","284.07611938","0.3125","0.625","0.25","20.0","12.0"
"C14H11F2N3O","275.087018412","0.42857143","0.78571427","0.35714287","19.0","10.0"
"C20H19F2N3O","355.149618668","0.3","0.95","0.25","25.0","12.0"
"C16H11NO2","249.078978592","0.1875","0.6875","0.0625","8.5","12.0"
"C17H12N2O3","292.08479224399997","0.29411766","0.7058824","0.11764706","6.3333335","13.0"
"C18H13N2O2","289.097702656","0.22222222","0.7222222","0.11111111","10.0","13.5"
"C17H15N2O2","279.11335271999997","0.23529412","0.88235295","0.11764706","9.5","11.5"
"C17H13N2O2","277.09770265599997","0.23529412","0.7647059","0.11764706","9.5","12.5"
"C18H15N2O3","307.10826734","0.2777778","0.8333333","0.11111111","6.6666665","12.5"
"C19H16NO3","306.113018372","0.21052632","0.84210527","0.05263158","6.6666665","12.5"
"C17H12NO2","262.08680362399997","0.1764706","0.7058824","0.05882353","9.0","12.5"
"C16H12NO2","250.086803624","0.1875","0.75","0.0625","8.5","11.5"
"C19H14NO3","304.097368308","0.21052632","0.7368421","0.05263158","6.6666665","13.5"
"C20H19N2O3","335.139567468","0.25","0.95","0.1","7.3333335","12.5"
"C15H8F2N","240.062480696","0.2","0.53333336","0.2","22.5","11.5"
"C14H6F2N","226.046830632","0.21428572","0.42857143","0.21428572","21.25","11.5"
"C14H8F2N","228.062480696","0.21428572","0.5714286","0.21428572","21.25","10.5"
"C16H10F2NO","270.07304538","0.25","0.625","0.1875","19.0","11.5"
"C16H14F2NO2","290.09926012799997","0.3125","0.875","0.1875","9.5","9.5"
"C12H9F2NO2","237.060134968","0.41666666","0.75","0.25","7.5","8.0"
"C17H17F2NO2","305.122735224","0.29411766","1.0","0.1764706","10.0","9.0"
"C14H7F2N","227.054655664","0.21428572","0.5","0.21428572","21.25","11.0"
"C15H9F2NO","257.065220348","0.26666668","0.6","0.2","18.0","11.0"
"C17H15F2NO2","303.10708516","0.29411766","0.88235295","0.1764706","10.0","10.0"
"C15H14F2O2","264.096186128","0.26666668","0.93333334","0.13333334","8.5","8.0"
"C18H17F2NO3","333.11764984399997","0.33333334","0.9444444","0.16666667","7.0","10.0"
"C18H10F2N2O2","324.071034","0.33333334","0.5555556","0.22222222","11.0","14.0"
"C14H9FN2","224.074976508","0.21428572","0.64285713","0.21428572","21.25","11.0"
"C17H11FN2O3","310.075370432","0.3529412","0.64705884","0.1764706","6.6666665","13.0"
"C4H7N","69.057849224","0.25","1.75","0.25","6.25","2.0"
"C4H9N","71.073499288","0.25","2.25","0.25","6.25","1.0"
"C10H6N2","154.053098192","0.2","0.6","0.2","15.0","9.0"
"C9H5N","127.04219916","0.11111111","0.5555556","0.11111111","12.5","8.0"
"C3H5N","55.042199159999996","0.33333334","1.6666666","0.33333334","5.0","2.0"
"C3H7N","57.057849223999995","0.33333334","2.3333333","0.33333334","5.0","1.0"
"C5H7N","81.057849224","0.2","1.4","0.2","7.5","3.0"
"C5H9N","83.073499288","0.2","1.8","0.2","7.5","2.0"
"C12H12N2","184.100048384","0.16666667","1.0","0.16666667","17.5","8.0"
"C10H7FN2","174.059326444","0.3","0.7","0.3","16.25","8.0"
"C8H4FN","133.032777348","0.25","0.5","0.25","12.5","7.0"
"C11H7FN2O","202.054241064","0.36363637","0.6363636","0.27272728","14.0","9.0"
"C14H13FN2O3","276.091020496","0.42857143","0.9285714","0.21428572","5.6666665","9.0"
"C9H5ClN2","176.01412584","0.33333334","0.5555556","0.33333334","15.0","8.0"
"C10H6ClN3O","219.019939492","0.5","0.6","0.4","14.0","9.0"
"C6H3Cl","109.992327776","0.16666667","0.5","0.16666667","8.75","5.0"
"C3HCl","71.976677712","0.33333334","0.33333334","0.33333334","5.0","3.0"
"C5H3Cl","97.992327776","0.2","0.6","0.2","7.5","4.0"
"C7H5Cl","124.00797784","0.14285715","0.71428573","0.14285715","10.0","5.0"
"C7H3Cl","121.992327776","0.14285715","0.42857143","0.14285715","10.0","6.0"
"C9H5Cl","148.00797784","0.11111111","0.5555556","0.11111111","12.5","7.0"
"C7H2ClN","134.987576744","0.2857143","0.2857143","0.2857143","11.25","7.0"
"C9H6ClN","163.018876872","0.22222222","0.6666667","0.22222222","13.75","7.0"
"C3H4N2","68.037448128","0.6666667","1.3333334","0.6666667","6.25","3.0"
"C7H4N2","116.037448128","0.2857143","0.5714286","0.2857143","11.25","7.0"
"C9H4N2","140.037448128","0.22222222","0.44444445","0.22222222","13.75","9.0"
"C9H5N2","141.04527316","0.22222222","0.5555556","0.22222222","13.75","8.5"
"C9H5N","127.04219916","0.11111111","0.5555556","0.11111111","12.5","8.0"
"C9H4","112.031300128","0.0","0.44444445","0.0","11.25","8.0"
"C5H2","62.015650064","0.0","0.4","0.0","6.25","5.0"
"C7H4","88.031300128","0.0","0.5714286","0.0","8.75","6.0"
"C6H2","74.015650064","0.0","0.33333334","0.0","7.5","6.0"
"C6H4","76.031300128","0.0","0.6666667","0.0","7.5","5.0"
"C8H6","102.046950192","0.0","0.75","0.0","10.0","6.0"
"C8H4","100.031300128","0.0","0.5","0.0","10.0","7.0"
"C9H7N","129.057849224","0.11111111","0.7777778","0.11111111","12.5","7.0"
"C8H4N","114.034374128","0.125","0.5","0.125","11.25","7.5"
"C9H8N","130.065674256","0.11111111","0.8888889","0.11111111","12.5","6.5"
"C9H8ClN3","193.040674936","0.44444445","0.8888889","0.44444445","16.25","7.0"
"C8H4ClN","149.003226808","0.25","0.5","0.25","12.5","7.0"
"C6H4ClN","125.003226808","0.33333334","0.6666667","0.33333334","10.0","5.0"
"C6H12N","98.09697438399999","0.16666667","2.0","0.16666667","8.75","1.5"
"C3H8N","58.065674255999994","0.33333334","2.6666667","0.33333334","5.0","0.5"
"C4H10NO","88.07623894","0.5","2.5","0.25","5.0","0.5"
"C6H14NO","116.107539068","0.33333334","2.3333333","0.16666667","7.0","0.5"
"C17H22ClNO3","323.128821244","0.29411766","1.2941177","0.11764706","6.3333335","7.0"
"C14H20NO3","250.1443185","0.2857143","1.4285715","0.071428575","5.0","5.5"
"C7H6","90.046950192","0.0","0.85714287","0.0","8.75","5.0"
"C13H12","168.093900384","0.0","0.9230769","0.0","16.25","8.0"
"C11H8","140.062600256","0.0","0.72727275","0.0","13.75","8.0"
"C14H14O2","214.099379688","0.14285715","1.0","0.0","7.0","8.0"
"C6H6O","94.041864812","0.16666667","1.0","0.0","6.0","4.0"
"C12H12O","172.088815004","0.083333336","1.0","0.0","12.0","7.0"
"C14H16O3","232.10994437199997","0.21428572","1.1428572","0.0","4.6666665","7.0"
"C6H4","76.031300128","0.0","0.6666667","0.0","7.5","5.0"
"C9H10O2","150.06807956","0.22222222","1.1111112","0.0","4.5","5.0"
"C9H8","116.062600256","0.0","0.8888889","0.0","11.25","6.0"
"C7H8","92.062600256","0.0","1.1428572","0.0","8.75","4.0"
"C4H4","52.031300128","0.0","1.0","0.0","5.0","3.0"
"C4H6","54.046950192","0.0","1.5","0.0","5.0","2.0"
"C6H8","80.062600256","0.0","1.3333334","0.0","7.5","3.0"
"C3H4O","56.026214748","0.33333334","1.3333334","0.0","3.0","2.0"
"C9H10O","134.07316494","0.11111111","1.1111112","0.0","9.0","5.0"
"C8H8","104.062600256","0.0","1.0","0.0","10.0","5.0"
"C11H14O2","178.099379688","0.18181819","1.2727273","0.0","5.5","5.0"
"C5H6O","82.041864812","0.2","1.2","0.0","5.0","3.0"
"C3H5N","55.042199159999996","0.33333334","1.6666666","0.33333334","5.0","2.0"
"C5H7N","81.057849224","0.2","1.4","0.2","7.5","3.0"
"C6H7NO2","125.047678464","0.5","1.1666666","0.16666667","3.5","4.0"
"C6H5NO2","123.0320284","0.5","0.8333333","0.16666667","3.5","5.0"
"C7H9N","107.073499288","0.14285715","1.2857143","0.14285715","10.0","4.0"
"C8H9NO2","151.063328528","0.375","1.125","0.125","4.5","5.0"
"C8H6","102.046950192","0.0","0.75","0.0","10.0","6.0"
"C9H8O2","148.052429496","0.22222222","0.8888889","0.0","4.5","6.0"
"C5H7NO","97.052763844","0.4","1.4","0.2","6.0","3.0"
"C6H7N","93.057849224","0.16666667","1.1666666","0.16666667","8.75","4.0"
"C7H9NO2","139.063328528","0.42857143","1.2857143","0.14285715","4.0","4.0"
"C12H17NO2","207.125928784","0.25","1.4166666","0.083333336","6.5","5.0"
"C9H6","114.046950192","0.0","0.6666667","0.0","11.25","7.0"
"C10H9N","143.073499288","0.1","0.9","0.1","13.75","7.0"
"C5H5NO","95.03711378","0.4","1.0","0.2","6.0","4.0"
"C11H11NO","173.084063972","0.18181819","1.0","0.09090909","12.0","7.0"
"C8H7NO","133.052763844","0.25","0.875","0.125","9.0","6.0"
"C6H6","78.046950192","0.0","1.0","0.0","7.5","4.0"
"C7H7NO","121.052763844","0.2857143","1.0","0.14285715","8.0","5.0"
"C4H5N","67.04219916","0.25","1.25","0.25","6.25","3.0"
"C4H7N","69.057849224","0.25","1.75","0.25","6.25","2.0"
"C6H9NO","111.068413908","0.33333334","1.5","0.16666667","7.0","3.0"
"C12H15NO","189.1153641","0.16666667","1.25","0.083333336","13.0","6.0"
"C14H19NO3","249.13649346799997","0.2857143","1.3571428","0.071428575","5.0","6.0"
"C12H15NO2","205.11027872","0.25","1.25","0.083333336","6.5","6.0"
"C8H11NO","137.084063972","0.25","1.375","0.125","9.0","4.0"
"C7H7N","105.057849224","0.14285715","1.0","0.14285715","10.0","5.0"
"C6H5N","91.04219916","0.16666667","0.8333333","0.16666667","8.75","5.0"
"C9H11NO2","165.078978592","0.33333334","1.2222222","0.11111111","5.0","5.0"
"C14H19NO2","233.141578848","0.21428572","1.3571428","0.071428575","7.5","6.0"
"C14H21NO3","251.15214353199997","0.2857143","1.5","0.071428575","5.0","5.0"
"C10H7","127.054775224","0.0","0.7","0.0","12.5","7.5"
"C12H12N","170.096974384","0.083333336","1.0","0.083333336","16.25","7.5"
"C7H5NO","119.03711378","0.2857143","0.71428573","0.14285715","8.0","6.0"
"C5H4","64.031300128","0.0","0.8","0.0","6.25","4.0"
"C5H6","66.046950192","0.0","1.2","0.0","6.25","3.0"
"C6H7NO","109.052763844","0.33333334","1.1666666","0.16666667","7.0","4.0"
"C12H13NO","187.099714036","0.16666667","1.0833334","0.083333336","13.0","7.0"
"C14H15NO","213.1153641","0.14285715","1.0714285","0.071428575","15.0","8.0"
"C8H8O","120.057514876","0.125","1.0","0.0","8.0","5.0"
"C8H7N","117.057849224","0.125","0.875","0.125","11.25","6.0"
"C9H9NO2","163.063328528","0.33333334","1.0","0.11111111","5.0","6.0"
"C10H8","128.062600256","0.0","0.8","0.0","12.5","7.0"
"C10H6","126.046950192","0.0","0.6","0.0","12.5","8.0"
"C11H11N","157.089149352","0.09090909","1.0","0.09090909","15.0","7.0"
"C14H17NO2","231.125928784","0.21428572","1.2142857","0.071428575","7.5","7.0"
"C5H11O4","135.06573383199998","0.8","2.2","0.0","1.25","0.5"
"C6H11O3","131.070819212","0.5","1.8333334","0.0","2.0","1.5"
"C6H13O4","149.08138389599998","0.6666667","2.1666667","0.0","1.5","0.5"
"C8H15O4","175.09703395999998","0.5","1.875","0.0","2.0","1.5"
"C6H10O4","146.0579088","0.6666667","1.6666666","0.0","1.5","2.0"
"C4H10O4","122.05790879999999","1.0","2.5","0.0","1.0","0.0"
"C8H16O4","176.104858992","0.5","2.0","0.0","2.0","1.0"
"C17H23NO4","305.162708216","0.29411766","1.3529412","0.05882353","4.5","7.0"
"C6H13ClO","136.065492716","0.33333334","2.1666667","0.16666667","7.0","0.0"
"C3H3Cl","73.992327776","0.33333334","1.0","0.33333334","5.0","2.0"
"C10H17ClO","188.096792844","0.2","1.7","0.1","11.0","2.0"
"C11H5N2","165.04527316","0.18181819","0.45454547","0.18181819","16.25","10.5"
"C11H6N2","166.053098192","0.18181819","0.54545456","0.18181819","16.25","10.0"
"C12H7N3O","209.058911844","0.33333334","0.5833333","0.25","15.0","11.0"
"C12H6N2O","194.048012812","0.25","0.5","0.16666667","14.0","11.0"
"C8H5N","115.04219916","0.125","0.625","0.125","11.25","7.0"
"C8H6N","116.050024192","0.125","0.75","0.125","11.25","6.5"
"C12H6N3","192.056172192","0.25","0.5","0.25","18.75","11.5"
"C12H7N3","193.063997224","0.25","0.5833333","0.25","18.75","11.0"
